Unnamed: 0,SystemCodeNumber,Capacity,Occupancy,LastUpdatedDate,LastUpdatedTime,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,Timestamp
931,BHMBCCMKT01,577,573,26-11-2016,14:41:04,0,car,28.5,77.15,average,7,2016-11-26 14:41:04
932,BHMBCCMKT01,577,567,26-11-2016,15:01:02,0,car,28.5,77.15,low,3,2016-11-26 15:01:02
933,BHMBCCMKT01,577,551,26-11-2016,15:28:04,0,car,28.5,77.15,low,3,2016-11-26 15:28:04
934,BHMBCCMKT01,577,543,26-11-2016,16:01:04,0,bike,28.5,77.15,low,3,2016-11-26 16:01:04
935,BHMBCCMKT01,577,501,26-11-2016,16:28:05,0,car,28.5,77.15,average,3,2016-11-26 16:28:05
936,BHMBCCMKT01,577,22,27-11-2016,08:02:24,1,car,28.5,77.15,low,1,2016-11-27 08:02:24
937,BHMBCCMKT01,577,22,27-11-2016,08:32:19,1,bike,28.5,77.15,low,2,2016-11-27 08:32:19
938,BHMBCCMKT01,577,23,27-11-2016,09:02:19,1,bike,28.5,77.15,low,3,2016-11-27 09:02:19
939,BHMBCCMKT01,577,24,27-11-2016,09:32:21,1,car,28.5,77.15,low,2,2016-11-27 09:32:21
940,BHMBCCMKT01,577,35,27-11-2016,10:01:19,1,car,28.5,77.15,low,3,2016-11-27 10:01:19
941,BHMBCCMKT01,577,65,27-11-2016,10:32:24,1,car,28.5,77.15,average,6,2016-11-27 10:32:24
942,BHMBCCMKT01,577,98,27-11-2016,11:01:24,1,car,28.5,77.15,average,8,2016-11-27 11:01:24
943,BHMBCCMKT01,577,147,27-11-2016,11:31:20,1,car,28.5,77.15,average,8,2016-11-27 11:31:20
944,BHMBCCMKT01,577,177,27-11-2016,12:01:25,1,car,28.5,77.15,high,14,2016-11-27 12:01:25
945,BHMBCCMKT01,577,223,27-11-2016,12:32:25,1,bike,28.5,77.15,average,9,2016-11-27 12:32:25
946,BHMBCCMKT01,577,259,27-11-2016,13:08:25,1,car,28.5,77.15,high,12,2016-11-27 13:08:25
947,BHMBCCMKT01,577,291,27-11-2016,13:32:24,1,bike,28.5,77.15,high,13,2016-11-27 13:32:24
948,BHMBCCMKT01,577,304,27-11-2016,14:02:23,1,car,28.5,77.15,average,7,2016-11-27 14:02:23
949,BHMBCCMKT01,577,300,27-11-2016,14:31:20,1,cycle,28.5,77.15,high,11,2016-11-27 14:31:20
950,BHMBCCMKT01,577,292,27-11-2016,15:01:22,1,bike,28.5,77.15,low,4,2016-11-27 15:01:22
951,BHMBCCMKT01,577,283,27-11-2016,15:32:23,1,car,28.5,77.15,low,5,2016-11-27 15:32:23
952,BHMBCCMKT01,577,240,27-11-2016,16:01:23,1,bike,28.5,77.15,low,3,2016-11-27 16:01:23
953,BHMBCCMKT01,577,199,27-11-2016,16:32:24,1,car,28.5,77.15,low,4,2016-11-27 16:32:24
954,BHMBCCMKT01,577,20,28-11-2016,08:01:27,0,cycle,28.5,77.15,low,1,2016-11-28 08:01:27
955,BHMBCCMKT01,577,28,28-11-2016,08:32:24,0,car,28.5,77.15,low,2,2016-11-28 08:32:24
956,BHMBCCMKT01,577,33,28-11-2016,09:02:28,0,car,28.5,77.15,low,2,2016-11-28 09:02:28
957,BHMBCCMKT01,577,51,28-11-2016,09:28:24,0,cycle,28.5,77.15,low,2,2016-11-28 09:28:24
958,BHMBCCMKT01,577,82,28-11-2016,10:01:29,0,bike,28.5,77.15,low,3,2016-11-28 10:01:29
959,BHMBCCMKT01,577,112,28-11-2016,10:32:29,0,car,28.5,77.15,average,5,2016-11-28 10:32:29
960,BHMBCCMKT01,577,147,28-11-2016,11:01:30,0,car,28.5,77.15,average,6,2016-11-28 11:01:30
961,BHMBCCMKT01,577,187,28-11-2016,11:32:28,0,car,28.5,77.15,average,7,2016-11-28 11:32:28
962,BHMBCCMKT01,577,205,28-11-2016,12:01:27,0,car,28.5,77.15,high,10,2016-11-28 12:01:27
963,BHMBCCMKT01,577,217,28-11-2016,12:28:29,0,car,28.5,77.15,high,10,2016-11-28 12:28:29
964,BHMBCCMKT01,577,224,28-11-2016,13:02:26,0,cycle,28.5,77.15,high,9,2016-11-28 13:02:26
965,BHMBCCMKT01,577,224,28-11-2016,13:31:29,0,car,28.5,77.15,high,10,2016-11-28 13:31:29
966,BHMBCCMKT01,577,209,28-11-2016,14:02:29,0,truck,28.5,77.15,average,5,2016-11-28 14:02:29
967,BHMBCCMKT01,577,199,28-11-2016,14:32:29,0,car,28.5,77.15,average,6,2016-11-28 14:32:29
968,BHMBCCMKT01,577,171,28-11-2016,15:02:29,0,car,28.5,77.15,low,3,2016-11-28 15:02:29
969,BHMBCCMKT01,577,150,28-11-2016,15:41:28,0,car,28.5,77.15,low,2,2016-11-28 15:41:28
970,BHMBCCMKT01,577,131,28-11-2016,16:02:30,0,car,28.5,77.15,low,2,2016-11-28 16:02:30
971,BHMBCCMKT01,577,133,28-11-2016,16:28:27,0,car,28.5,77.15,low,2,2016-11-28 16:28:27
972,BHMBCCMKT01,577,20,29-11-2016,07:55:29,0,car,28.5,77.15,low,2,2016-11-29 07:55:29
973,BHMBCCMKT01,577,24,29-11-2016,08:28:33,0,truck,28.5,77.15,low,1,2016-11-29 08:28:33
974,BHMBCCMKT01,577,38,29-11-2016,09:02:35,0,bike,28.5,77.15,low,2,2016-11-29 09:02:35
975,BHMBCCMKT01,577,53,29-11-2016,09:28:32,0,cycle,28.5,77.15,low,1,2016-11-29 09:28:32
976,BHMBCCMKT01,577,90,29-11-2016,10:01:30,0,car,28.5,77.15,average,4,2016-11-29 10:01:30
977,BHMBCCMKT01,577,132,29-11-2016,10:28:34,0,car,28.5,77.15,average,3,2016-11-29 10:28:34
978,BHMBCCMKT01,577,165,29-11-2016,11:01:36,0,bike,28.5,77.15,average,5,2016-11-29 11:01:36
979,BHMBCCMKT01,577,188,29-11-2016,11:28:34,0,bike,28.5,77.15,average,6,2016-11-29 11:28:34
980,BHMBCCMKT01,577,192,29-11-2016,11:55:30,0,cycle,28.5,77.15,average,7,2016-11-29 11:55:30
981,BHMBCCMKT01,577,206,29-11-2016,12:28:36,0,bike,28.5,77.15,high,10,2016-11-29 12:28:36
982,BHMBCCMKT01,577,208,29-11-2016,13:02:35,0,car,28.5,77.15,high,8,2016-11-29 13:02:35
983,BHMBCCMKT01,577,206,29-11-2016,13:28:30,0,car,28.5,77.15,high,9,2016-11-29 13:28:30
984,BHMBCCMKT01,577,180,29-11-2016,14:01:32,0,car,28.5,77.15,average,5,2016-11-29 14:01:32
985,BHMBCCMKT01,577,169,29-11-2016,14:28:36,0,car,28.5,77.15,average,4,2016-11-29 14:28:36
986,BHMBCCMKT01,577,152,29-11-2016,14:55:34,0,cycle,28.5,77.15,average,5,2016-11-29 14:55:34
987,BHMBCCMKT01,577,138,29-11-2016,15:28:35,0,bike,28.5,77.15,low,3,2016-11-29 15:28:35
988,BHMBCCMKT01,577,128,29-11-2016,16:02:35,0,car,28.5,77.15,low,2,2016-11-29 16:02:35
989,BHMBCCMKT01,577,114,29-11-2016,16:28:34,0,truck,28.5,77.15,low,2,2016-11-29 16:28:34
990,BHMBCCMKT01,577,17,30-11-2016,08:02:35,0,car,28.5,77.15,low,1,2016-11-30 08:02:35
991,BHMBCCMKT01,577,24,30-11-2016,08:28:35,0,cycle,28.5,77.15,low,0,2016-11-30 08:28:35
992,BHMBCCMKT01,577,35,30-11-2016,09:01:35,0,car,28.5,77.15,low,2,2016-11-30 09:01:35
993,BHMBCCMKT01,577,49,30-11-2016,09:28:40,0,car,28.5,77.15,average,2,2016-11-30 09:28:40
994,BHMBCCMKT01,577,81,30-11-2016,10:01:40,0,car,28.5,77.15,low,3,2016-11-30 10:01:40
995,BHMBCCMKT01,577,107,30-11-2016,10:28:38,0,car,28.5,77.15,average,4,2016-11-30 10:28:38
996,BHMBCCMKT01,577,134,30-11-2016,10:55:36,0,car,28.5,77.15,high,7,2016-11-30 10:55:36
997,BHMBCCMKT01,577,159,30-11-2016,11:28:40,0,car,28.5,77.15,average,6,2016-11-30 11:28:40
998,BHMBCCMKT01,577,182,30-11-2016,12:01:36,0,cycle,28.5,77.15,high,9,2016-11-30 12:01:36
999,BHMBCCMKT01,577,189,30-11-2016,12:28:37,0,bike,28.5,77.15,high,10,2016-11-30 12:28:37
1000,BHMBCCMKT01,577,204,30-11-2016,13:01:39,0,bike,28.5,77.15,high,9,2016-11-30 13:01:39
1001,BHMBCCMKT01,577,201,30-11-2016,13:28:41,0,car,28.5,77.15,high,9,2016-11-30 13:28:41
1002,BHMBCCMKT01,577,196,30-11-2016,14:01:36,0,car,28.5,77.15,average,5,2016-11-30 14:01:36
1003,BHMBCCMKT01,577,181,30-11-2016,14:28:40,0,car,28.5,77.15,average,4,2016-11-30 14:28:40
1004,BHMBCCMKT01,577,154,30-11-2016,15:01:39,0,cycle,28.5,77.15,low,3,2016-11-30 15:01:39
1005,BHMBCCMKT01,577,132,30-11-2016,15:28:40,0,truck,28.5,77.15,low,3,2016-11-30 15:28:40
1006,BHMBCCMKT01,577,114,30-11-2016,16:01:39,0,truck,28.5,77.15,low,3,2016-11-30 16:01:39
1007,BHMBCCMKT01,577,106,30-11-2016,16:28:40,0,car,28.5,77.15,low,2,2016-11-30 16:28:40
1008,BHMBCCMKT01,577,22,01-12-2016,08:05:40,0,truck,28.5,77.15,average,2,2016-12-01 08:05:40
1009,BHMBCCMKT01,577,22,01-12-2016,08:25:46,0,car,28.5,77.15,low,1,2016-12-01 08:25:46
1010,BHMBCCMKT01,577,31,01-12-2016,08:58:41,0,truck,28.5,77.15,average,3,2016-12-01 08:58:41
1011,BHMBCCMKT01,577,47,01-12-2016,09:25:44,0,cycle,28.5,77.15,low,2,2016-12-01 09:25:44
1012,BHMBCCMKT01,577,94,01-12-2016,09:58:41,0,car,28.5,77.15,low,3,2016-12-01 09:58:41
1013,BHMBCCMKT01,577,127,01-12-2016,10:25:43,0,bike,28.5,77.15,low,3,2016-12-01 10:25:43
1014,BHMBCCMKT01,577,153,01-12-2016,10:58:45,0,bike,28.5,77.15,average,5,2016-12-01 10:58:45
1015,BHMBCCMKT01,577,174,01-12-2016,11:32:41,0,bike,28.5,77.15,average,6,2016-12-01 11:32:41
1016,BHMBCCMKT01,577,196,01-12-2016,11:58:45,0,car,28.5,77.15,average,6,2016-12-01 11:58:45
1017,BHMBCCMKT01,577,191,01-12-2016,12:25:45,0,car,28.5,77.15,high,9,2016-12-01 12:25:45
1018,BHMBCCMKT01,577,207,01-12-2016,12:58:47,0,car,28.5,77.15,high,10,2016-12-01 12:58:47
1019,BHMBCCMKT01,577,203,01-12-2016,13:25:45,0,bike,28.5,77.15,average,6,2016-12-01 13:25:45
1020,BHMBCCMKT01,577,190,01-12-2016,13:58:48,0,car,28.5,77.15,average,6,2016-12-01 13:58:48
1021,BHMBCCMKT01,577,173,01-12-2016,14:25:46,0,car,28.5,77.15,average,4,2016-12-01 14:25:46
1022,BHMBCCMKT01,577,168,01-12-2016,14:58:46,0,car,28.5,77.15,average,5,2016-12-01 14:58:46
1023,BHMBCCMKT01,577,153,01-12-2016,15:25:42,0,car,28.5,77.15,low,4,2016-12-01 15:25:42
1024,BHMBCCMKT01,577,123,01-12-2016,15:58:47,0,bike,28.5,77.15,average,4,2016-12-01 15:58:47
1025,BHMBCCMKT01,577,108,01-12-2016,16:25:44,0,car,28.5,77.15,low,2,2016-12-01 16:25:44
1026,BHMBCCMKT01,577,18,02-12-2016,07:55:49,0,truck,28.5,77.15,low,1,2016-12-02 07:55:49
1027,BHMBCCMKT01,577,24,02-12-2016,08:28:48,0,bike,28.5,77.15,average,2,2016-12-02 08:28:48
1028,BHMBCCMKT01,577,40,02-12-2016,09:01:49,0,car,28.5,77.15,low,2,2016-12-02 09:01:49
1029,BHMBCCMKT01,577,58,02-12-2016,09:28:50,0,car,28.5,77.15,low,2,2016-12-02 09:28:50
1030,BHMBCCMKT01,577,91,02-12-2016,10:02:52,0,car,28.5,77.15,low,3,2016-12-02 10:02:52
1031,BHMBCCMKT01,577,122,02-12-2016,10:28:53,0,cycle,28.5,77.15,low,3,2016-12-02 10:28:53
1032,BHMBCCMKT01,577,155,02-12-2016,11:01:53,0,bike,28.5,77.15,average,6,2016-12-02 11:01:53
1033,BHMBCCMKT01,577,181,02-12-2016,11:28:49,0,cycle,28.5,77.15,average,6,2016-12-02 11:28:49
1034,BHMBCCMKT01,577,197,02-12-2016,12:01:51,0,car,28.5,77.15,high,9,2016-12-02 12:01:51
1035,BHMBCCMKT01,577,196,02-12-2016,12:28:52,0,car,28.5,77.15,high,10,2016-12-02 12:28:52
1036,BHMBCCMKT01,577,200,02-12-2016,12:58:51,0,bike,28.5,77.15,high,9,2016-12-02 12:58:51
1037,BHMBCCMKT01,577,203,02-12-2016,13:25:52,0,truck,28.5,77.15,high,8,2016-12-02 13:25:52
1038,BHMBCCMKT01,577,196,02-12-2016,13:58:53,0,car,28.5,77.15,average,6,2016-12-02 13:58:53
1039,BHMBCCMKT01,577,186,02-12-2016,14:25:50,0,bike,28.5,77.15,average,5,2016-12-02 14:25:50
1040,BHMBCCMKT01,577,175,02-12-2016,14:58:50,0,car,28.5,77.15,average,5,2016-12-02 14:58:50
1041,BHMBCCMKT01,577,149,02-12-2016,15:31:52,0,car,28.5,77.15,low,3,2016-12-02 15:31:52
1042,BHMBCCMKT01,577,131,02-12-2016,15:58:52,0,cycle,28.5,77.15,low,3,2016-12-02 15:58:52
1043,BHMBCCMKT01,577,105,02-12-2016,16:32:54,0,bike,28.5,77.15,low,2,2016-12-02 16:32:54
1044,BHMBCCMKT01,577,11,05-12-2016,08:02:03,0,car,28.5,77.15,low,1,2016-12-05 08:02:03
1045,BHMBCCMKT01,577,14,05-12-2016,08:29:08,0,car,28.5,77.15,low,2,2016-12-05 08:29:08
1046,BHMBCCMKT01,577,26,05-12-2016,09:02:08,0,car,28.5,77.15,low,2,2016-12-05 09:02:08
1047,BHMBCCMKT01,577,39,05-12-2016,09:29:08,0,car,28.5,77.15,low,1,2016-12-05 09:29:08
1048,BHMBCCMKT01,577,63,05-12-2016,10:03:04,0,cycle,28.5,77.15,low,4,2016-12-05 10:03:04
1049,BHMBCCMKT01,577,87,05-12-2016,10:29:08,0,bike,28.5,77.15,low,4,2016-12-05 10:29:08
1050,BHMBCCMKT01,577,113,05-12-2016,11:02:06,0,car,28.5,77.15,average,5,2016-12-05 11:02:06
1051,BHMBCCMKT01,577,126,05-12-2016,11:29:09,0,bike,28.5,77.15,average,6,2016-12-05 11:29:09
1052,BHMBCCMKT01,577,148,05-12-2016,11:56:10,0,cycle,28.5,77.15,average,6,2016-12-05 11:56:10
1053,BHMBCCMKT01,577,161,05-12-2016,12:29:10,0,car,28.5,77.15,average,7,2016-12-05 12:29:10
1054,BHMBCCMKT01,577,172,05-12-2016,13:02:08,0,truck,28.5,77.15,high,8,2016-12-05 13:02:08
1055,BHMBCCMKT01,577,177,05-12-2016,13:29:09,0,car,28.5,77.15,high,8,2016-12-05 13:29:09
1056,BHMBCCMKT01,577,170,05-12-2016,14:02:11,0,car,28.5,77.15,average,5,2016-12-05 14:02:11
1057,BHMBCCMKT01,577,165,05-12-2016,14:29:08,0,bike,28.5,77.15,average,5,2016-12-05 14:29:08
1058,BHMBCCMKT01,577,149,05-12-2016,15:02:10,0,truck,28.5,77.15,low,3,2016-12-05 15:02:10
1059,BHMBCCMKT01,577,142,05-12-2016,15:29:11,0,bike,28.5,77.15,low,3,2016-12-05 15:29:11
1060,BHMBCCMKT01,577,106,05-12-2016,16:02:11,0,truck,28.5,77.15,low,2,2016-12-05 16:02:11
1061,BHMBCCMKT01,577,95,05-12-2016,16:29:05,0,truck,28.5,77.15,low,1,2016-12-05 16:29:05
1062,BHMBCCMKT01,577,11,06-12-2016,07:56:10,0,car,28.5,77.15,low,1,2016-12-06 07:56:10
1063,BHMBCCMKT01,577,11,06-12-2016,08:29:11,0,truck,28.5,77.15,low,0,2016-12-06 08:29:11
1064,BHMBCCMKT01,577,22,06-12-2016,08:56:10,0,car,28.5,77.15,low,1,2016-12-06 08:56:10
1065,BHMBCCMKT01,577,39,06-12-2016,09:29:14,0,bike,28.5,77.15,low,1,2016-12-06 09:29:14
1066,BHMBCCMKT01,577,83,06-12-2016,10:02:12,0,car,28.5,77.15,average,3,2016-12-06 10:02:12
1067,BHMBCCMKT01,577,120,06-12-2016,10:29:11,0,car,28.5,77.15,low,4,2016-12-06 10:29:11
1068,BHMBCCMKT01,577,194,06-12-2016,11:02:16,0,cycle,28.5,77.15,high,9,2016-12-06 11:02:16
1069,BHMBCCMKT01,577,220,06-12-2016,11:29:14,0,car,28.5,77.15,average,6,2016-12-06 11:29:14
1070,BHMBCCMKT01,577,226,06-12-2016,11:56:16,0,truck,28.5,77.15,average,6,2016-12-06 11:56:16
1071,BHMBCCMKT01,577,240,06-12-2016,12:29:11,0,bike,28.5,77.15,high,10,2016-12-06 12:29:11
1072,BHMBCCMKT01,577,238,06-12-2016,12:56:16,0,car,28.5,77.15,high,10,2016-12-06 12:56:16
1073,BHMBCCMKT01,577,229,06-12-2016,13:29:16,0,truck,28.5,77.15,high,8,2016-12-06 13:29:16
1074,BHMBCCMKT01,577,208,06-12-2016,14:02:16,0,truck,28.5,77.15,average,5,2016-12-06 14:02:16
1075,BHMBCCMKT01,577,199,06-12-2016,14:29:14,0,truck,28.5,77.15,average,5,2016-12-06 14:29:14
1076,BHMBCCMKT01,577,178,06-12-2016,15:02:17,0,car,28.5,77.15,average,3,2016-12-06 15:02:17
1077,BHMBCCMKT01,577,150,06-12-2016,15:29:17,0,truck,28.5,77.15,low,3,2016-12-06 15:29:17
1078,BHMBCCMKT01,577,128,06-12-2016,16:02:16,0,car,28.5,77.15,low,3,2016-12-06 16:02:16
1079,BHMBCCMKT01,577,111,06-12-2016,16:29:16,0,bike,28.5,77.15,low,2,2016-12-06 16:29:16
1080,BHMBCCMKT01,577,11,07-12-2016,07:59:16,0,car,28.5,77.15,low,1,2016-12-07 07:59:16
1081,BHMBCCMKT01,577,15,07-12-2016,08:26:20,0,car,28.5,77.15,low,1,2016-12-07 08:26:20
1082,BHMBCCMKT01,577,20,07-12-2016,08:55:20,0,bike,28.5,77.15,low,1,2016-12-07 08:55:20
1083,BHMBCCMKT01,577,34,07-12-2016,09:26:22,0,car,28.5,77.15,average,3,2016-12-07 09:26:22
1084,BHMBCCMKT01,577,68,07-12-2016,09:59:20,0,car,28.5,77.15,low,2,2016-12-07 09:59:20
1085,BHMBCCMKT01,577,97,07-12-2016,10:26:21,0,bike,28.5,77.15,low,4,2016-12-07 10:26:21
1086,BHMBCCMKT01,577,136,07-12-2016,10:59:20,0,car,28.5,77.15,average,5,2016-12-07 10:59:20
1087,BHMBCCMKT01,577,150,07-12-2016,11:25:22,0,car,28.5,77.15,high,8,2016-12-07 11:25:22
1088,BHMBCCMKT01,577,177,07-12-2016,11:59:20,0,car,28.5,77.15,average,6,2016-12-07 11:59:20
1089,BHMBCCMKT01,577,172,07-12-2016,12:26:21,0,cycle,28.5,77.15,high,9,2016-12-07 12:26:21
1090,BHMBCCMKT01,577,178,07-12-2016,12:59:22,0,cycle,28.5,77.15,high,9,2016-12-07 12:59:22
1091,BHMBCCMKT01,577,183,07-12-2016,13:26:23,0,car,28.5,77.15,high,9,2016-12-07 13:26:23
1092,BHMBCCMKT01,577,174,07-12-2016,13:59:22,0,truck,28.5,77.15,average,6,2016-12-07 13:59:22
1093,BHMBCCMKT01,577,157,07-12-2016,14:26:23,0,bike,28.5,77.15,average,5,2016-12-07 14:26:23
1094,BHMBCCMKT01,577,137,07-12-2016,14:59:22,0,car,28.5,77.15,average,5,2016-12-07 14:59:22
1095,BHMBCCMKT01,577,125,07-12-2016,15:32:22,0,bike,28.5,77.15,low,3,2016-12-07 15:32:22
1096,BHMBCCMKT01,577,115,07-12-2016,15:59:23,0,car,28.5,77.15,low,3,2016-12-07 15:59:23
1097,BHMBCCMKT01,577,103,07-12-2016,16:32:23,0,car,28.5,77.15,low,1,2016-12-07 16:32:23
1098,BHMBCCMKT01,577,14,08-12-2016,07:59:25,0,car,28.5,77.15,low,1,2016-12-08 07:59:25
1099,BHMBCCMKT01,577,17,08-12-2016,08:26:27,0,cycle,28.5,77.15,low,1,2016-12-08 08:26:27
1100,BHMBCCMKT01,577,26,08-12-2016,08:59:24,0,car,28.5,77.15,low,2,2016-12-08 08:59:24
1101,BHMBCCMKT01,577,44,08-12-2016,09:26:27,0,cycle,28.5,77.15,low,1,2016-12-08 09:26:27
1102,BHMBCCMKT01,577,82,08-12-2016,09:59:28,0,car,28.5,77.15,low,3,2016-12-08 09:59:28
1103,BHMBCCMKT01,577,124,08-12-2016,10:32:22,0,car,28.5,77.15,average,4,2016-12-08 10:32:22
1104,BHMBCCMKT01,577,159,08-12-2016,10:59:25,0,bike,28.5,77.15,high,7,2016-12-08 10:59:25
1105,BHMBCCMKT01,577,186,08-12-2016,11:32:28,0,bike,28.5,77.15,average,6,2016-12-08 11:32:28
1106,BHMBCCMKT01,577,209,08-12-2016,11:59:28,0,car,28.5,77.15,average,7,2016-12-08 11:59:28
1107,BHMBCCMKT01,577,219,08-12-2016,12:25:24,0,truck,28.5,77.15,high,9,2016-12-08 12:25:24
1108,BHMBCCMKT01,577,223,08-12-2016,12:59:24,0,truck,28.5,77.15,high,10,2016-12-08 12:59:24
1109,BHMBCCMKT01,577,216,08-12-2016,13:25:28,0,cycle,28.5,77.15,high,10,2016-12-08 13:25:28
1110,BHMBCCMKT01,577,215,08-12-2016,13:59:28,0,car,28.5,77.15,average,6,2016-12-08 13:59:28
1111,BHMBCCMKT01,577,196,08-12-2016,14:26:29,0,car,28.5,77.15,average,5,2016-12-08 14:26:29
1112,BHMBCCMKT01,577,169,08-12-2016,14:59:29,0,car,28.5,77.15,average,5,2016-12-08 14:59:29
1113,BHMBCCMKT01,577,148,08-12-2016,15:26:23,0,car,28.5,77.15,low,3,2016-12-08 15:26:23
1114,BHMBCCMKT01,577,138,08-12-2016,15:59:27,0,truck,28.5,77.15,low,3,2016-12-08 15:59:27
1115,BHMBCCMKT01,577,105,08-12-2016,16:32:27,0,truck,28.5,77.15,low,2,2016-12-08 16:32:27
1116,BHMBCCMKT01,577,12,09-12-2016,08:02:30,0,car,28.5,77.15,low,2,2016-12-09 08:02:30
1117,BHMBCCMKT01,577,19,09-12-2016,08:29:28,0,car,28.5,77.15,average,2,2016-12-09 08:29:28
1118,BHMBCCMKT01,577,27,09-12-2016,08:55:33,0,car,28.5,77.15,average,2,2016-12-09 08:55:33
1119,BHMBCCMKT01,577,58,09-12-2016,09:29:31,0,bike,28.5,77.15,low,3,2016-12-09 09:29:31
1120,BHMBCCMKT01,577,89,09-12-2016,09:55:30,0,car,28.5,77.15,low,3,2016-12-09 09:55:30
1121,BHMBCCMKT01,577,133,09-12-2016,10:29:29,0,car,28.5,77.15,low,4,2016-12-09 10:29:29
1122,BHMBCCMKT01,577,161,09-12-2016,10:56:33,0,car,28.5,77.15,average,5,2016-12-09 10:56:33
1123,BHMBCCMKT01,577,190,09-12-2016,11:29:33,0,bike,28.5,77.15,average,6,2016-12-09 11:29:33
1124,BHMBCCMKT01,577,205,09-12-2016,11:56:32,0,bike,28.5,77.15,average,7,2016-12-09 11:56:32
1125,BHMBCCMKT01,577,203,09-12-2016,12:29:31,0,truck,28.5,77.15,high,9,2016-12-09 12:29:31
1126,BHMBCCMKT01,577,210,09-12-2016,13:02:32,0,bike,28.5,77.15,high,9,2016-12-09 13:02:32
1127,BHMBCCMKT01,577,209,09-12-2016,13:29:31,0,car,28.5,77.15,high,9,2016-12-09 13:29:31
1128,BHMBCCMKT01,577,217,09-12-2016,14:02:34,0,bike,28.5,77.15,average,5,2016-12-09 14:02:34
1129,BHMBCCMKT01,577,217,09-12-2016,14:29:33,0,cycle,28.5,77.15,average,5,2016-12-09 14:29:33
1130,BHMBCCMKT01,577,200,09-12-2016,14:56:31,0,cycle,28.5,77.15,average,5,2016-12-09 14:56:31
1131,BHMBCCMKT01,577,162,09-12-2016,15:29:34,0,bike,28.5,77.15,average,4,2016-12-09 15:29:34
1132,BHMBCCMKT01,577,157,09-12-2016,16:02:32,0,car,28.5,77.15,low,3,2016-12-09 16:02:32
1133,BHMBCCMKT01,577,136,09-12-2016,16:29:30,0,bike,28.5,77.15,low,2,2016-12-09 16:29:30
1134,BHMBCCMKT01,577,7,10-12-2016,07:59:34,0,truck,28.5,77.15,average,1,2016-12-10 07:59:34
1135,BHMBCCMKT01,577,14,10-12-2016,08:29:33,0,car,28.5,77.15,average,2,2016-12-10 08:29:33
1136,BHMBCCMKT01,577,45,10-12-2016,09:02:35,0,car,28.5,77.15,low,3,2016-12-10 09:02:35
1137,BHMBCCMKT01,577,84,10-12-2016,09:29:38,0,car,28.5,77.15,low,2,2016-12-10 09:29:38
1138,BHMBCCMKT01,577,124,10-12-2016,09:55:38,0,car,28.5,77.15,low,3,2016-12-10 09:55:38
1139,BHMBCCMKT01,577,165,10-12-2016,10:29:38,0,car,28.5,77.15,low,4,2016-12-10 10:29:38
1140,BHMBCCMKT01,577,201,10-12-2016,11:02:39,0,bike,28.5,77.15,average,6,2016-12-10 11:02:39
1141,BHMBCCMKT01,577,244,10-12-2016,11:29:39,0,car,28.5,77.15,average,7,2016-12-10 11:29:39
1142,BHMBCCMKT01,577,294,10-12-2016,12:02:38,0,car,28.5,77.15,high,10,2016-12-10 12:02:38
1143,BHMBCCMKT01,577,344,10-12-2016,12:29:40,0,truck,28.5,77.15,high,11,2016-12-10 12:29:40
1144,BHMBCCMKT01,577,383,10-12-2016,12:55:40,0,car,28.5,77.15,high,11,2016-12-10 12:55:40
1145,BHMBCCMKT01,577,408,10-12-2016,13:29:39,0,car,28.5,77.15,high,10,2016-12-10 13:29:39
1146,BHMBCCMKT01,577,455,10-12-2016,13:56:35,0,car,28.5,77.15,average,7,2016-12-10 13:56:35
1147,BHMBCCMKT01,577,467,10-12-2016,14:25:37,0,car,28.5,77.15,average,5,2016-12-10 14:25:37
1148,BHMBCCMKT01,577,476,10-12-2016,15:02:39,0,car,28.5,77.15,low,4,2016-12-10 15:02:39
1149,BHMBCCMKT01,577,458,10-12-2016,15:25:39,0,bike,28.5,77.15,low,3,2016-12-10 15:25:39
1150,BHMBCCMKT01,577,453,10-12-2016,15:59:39,0,car,28.5,77.15,low,3,2016-12-10 15:59:39
1151,BHMBCCMKT01,577,420,10-12-2016,16:25:40,0,bike,28.5,77.15,average,3,2016-12-10 16:25:40
1152,BHMBCCMKT01,577,3,11-12-2016,08:02:39,1,car,28.5,77.15,low,0,2016-12-11 08:02:39
1153,BHMBCCMKT01,577,2,11-12-2016,08:25:43,1,car,28.5,77.15,low,0,2016-12-11 08:25:43
1154,BHMBCCMKT01,577,3,11-12-2016,08:59:45,1,bike,28.5,77.15,low,2,2016-12-11 08:59:45
1155,BHMBCCMKT01,577,5,11-12-2016,09:26:44,1,cycle,28.5,77.15,low,2,2016-12-11 09:26:44
1156,BHMBCCMKT01,577,11,11-12-2016,09:59:44,1,cycle,28.5,77.15,low,2,2016-12-11 09:59:44
1157,BHMBCCMKT01,577,35,11-12-2016,10:25:42,1,truck,28.5,77.15,low,5,2016-12-11 10:25:42
1158,BHMBCCMKT01,577,82,11-12-2016,10:59:45,1,car,28.5,77.15,average,6,2016-12-11 10:59:45
1159,BHMBCCMKT01,577,117,11-12-2016,11:26:10,1,car,28.5,77.15,average,8,2016-12-11 11:26:10
1160,BHMBCCMKT01,577,162,11-12-2016,11:59:45,1,car,28.5,77.15,average,7,2016-12-11 11:59:45
